rate,bg_amt,sol_id,ts_cnt,bank_id,bene_br,bg_type,br_code,cust_id,bg_b2kid,bg_class,event_id,pin_code,advn_acid,bank_code,bene_bank,bg_status,city_code,cntr_rate,dt_of_adv,func_code,lchg_time,oper_acid,paysys_id,rate_code,rcre_time,amend_rmks,appl_rules,bg_srl_num,charges_to,close_date,cntry_code,crncy_code,fb_ref_num,fd_ref_num,free_code1,free_code2,free_code3,fwc_sol_id,issue_date,limit_pcnt,nma_key_id,remit_mode,state_code,bg_liab_amt,cntr_bg_ind,invocn_date,limit_b2kid,payable_amt,tran_sol_id,amend_status,bg_adeq_type,bg_perd_days,bg_perd_mths,coll_br_code,counter_rmks,lchg_user_id,nma_key_type,org_recd_flg,rcre_user_id,reference_no,sla_category,transit_perd,bg_carved_amt,coll_corrs_br,dtls_of_chrgs,fin_limit_amt,inw_dc_b2k_id,num_of_amends,purpose_of_bg,recv_corrs_br,reversal_date,bg_expiry_date,cntr_rate_code,coll_bank_code,contingent_amt,cont_liab_acid,effective_date,entity_cre_flg,exp_party_code,invocn_cr_acid,local_corrs_br,reference_date,rmks_for_amend,appl_rules_desc,auto_renew_date,bg_ch_base_rate,bg_ch_oper_rate,bg_mr_base_rate,bg_mr_oper_rate,claim_perd_days,claim_perd_mths,cntr_bg_srl_num,coll_corrs_bank,counter_bg_dtls,fin_limit_crncy,fructified_liab,min_margin_pcnt,recv_corrs_bank,beneficiary_name,beneficiary_type,intend_to_export,local_corrs_bank,other_party_code,claim_expiry_date,final_expiry_date,invocn_lodge_date,invocn_value_date,num_of_int_amends,paysys_free_code1,paysys_free_code2,paysys_free_code3,paysys_free_code4,paysys_free_code5,amend_initiated_by,beneficiary_addr_1,beneficiary_addr_2,date_of_amendissue,import_license_num,instlmnt_freq_type,instlmnt_hldy_stat,limit_id_mandatory,payment_value_date,claim_payable_by_us,purchase_account_id,auto_renew_freq_type,auto_renew_hldy_stat,bg_ch_base_rate_code,bg_ch_oper_rate_code,bg_mr_base_rate_code,bg_mr_oper_rate_code,chrg_calc_value_date,internal_limits_reqd,ovdue_chrg_coll_upto,place_lodgemnt_claim,actual_date_of_shpmnt,auto_renew_next_cycle,contingent_crncy_code,cont_liab_contra_acid,instlmnt_freq_start_dd,instlmnt_freq_week_day,instlmnt_freq_week_num,internal_limit_upd_flg,auto_renew_freq_week_dd,probable_date_of_shpmnt,auto_renew_freq_cal_base,auto_renew_freq_week_day,auto_renew_freq_week_num,forward_contract_ref_num,mtmd_margin_referred_flg,auto_renew_applicable_flg,import_license_expiry_date,islamic_payable_account_id,updated_at
1,262500.0,23,2,1,,BBLAC,, 23114400,DC176675,BBG,BGCHARGESBB,,,,,Z,,,,R,2017-11-05T14:28:28,23562532,,SEL,2017-11-05T13:18:44,,NONE,2317BB01000146,A,2017-11-05T00:00:00.000000,,NPR,,,,,,,2017-05-30T00:00:00.000000,0,DC176675,,,0.0,N,,DC143265,,23,,,159,0,,,SA0371,23114400.0,,NA2089,,,0,,,,,,0,Supply of Bed Side Monitor with Central,,2017-11-05T00:00:00.000000,2017-11-04T00:00:00.000000,,,0.0,23952870,2017-05-30T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,"DEPARTMENT OF HEALTH SERVICES,",O,,,,2017-11-04T00:00:00.000000,,,,,,,,,,,LOGISTICS MANAGEMENT DIVISION,"TEKU PACHALI, KATHMANDU, NEPAL",,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,18750.0,23,2,1,,BBLAC,, 23114400,DC176688,BBG,BGCHARGESBB,,,,,Z,,,,R,2017-11-05T14:29:16,23562532,,SEL,2017-11-05T13:14:04,,NONE,2317BB01000157,A,2017-11-05T00:00:00.000000,,NPR,,,,,,,2017-05-30T00:00:00.000000,0,DC176688,,,0.0,N,,DC143265,,23,,,159,0,,,SA0371,23114400.0,,NA2089,,,0,,,,,,0,Supply of Infusion Pump and Syringe Pump,,2017-11-05T00:00:00.000000,2017-11-04T00:00:00.000000,,,0.0,23952870,2017-05-30T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,"DEPARTMENT OF HEALTH SERVICES,",O,,,,2017-11-04T00:00:00.000000,,,,,,,,,,,LOGISTICS MANAGEMENT DIVISION,"TEKU PACHALI, KATHMANDU, NEPAL",,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,337500.0,23,2,1,,BBLAC,, 23114400,DC176687,BBG,BGCHARGESBB,,,,,Z,,,,R,2017-11-05T14:30:54,23562532,,SEL,2017-11-05T13:07:53,,NONE,2317BB01000156,A,2017-11-05T00:00:00.000000,,NPR,,,,,,,2017-05-30T00:00:00.000000,0,DC176687,,,0.0,N,,DC143265,,23,,,159,0,,,SA0371,23114400.0,,NA2089,,,0,,,,,,0,Supply of Ventilator (160.2),,2017-11-05T00:00:00.000000,2017-11-04T00:00:00.000000,,,0.0,23952870,2017-05-30T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,"DEPARTMENT OF HEALTH SERVICES,",O,,,,2017-11-04T00:00:00.000000,,,,,,,,,,,LOGISTICS MANAGEMENT DIVISION,"TEKU PACHALI, KATHMANDU, NEPAL",,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,480000.0,23,2,1,,BBLAC,, 23114400,DC176690,BBG,BGCHARGESBB,,,,,Z,,,,R,2017-11-05T14:31:36,23562532,,SEL,2017-11-05T13:08:48,,NONE,2317BB01000159,A,2017-11-05T00:00:00.000000,,NPR,,,,,,,2017-05-30T00:00:00.000000,0,DC176690,,,0.0,N,,DC143265,,23,,,159,0,,,SA0371,23114400.0,,NA2089,,,0,,,,,,0,Supply of Transeutaneous PC02/02 Monitor,,2017-11-05T00:00:00.000000,2017-11-04T00:00:00.000000,,,0.0,23952870,2017-05-30T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,"DEPARTMENT OF HEALTH SERVICES,",O,,,,2017-11-04T00:00:00.000000,,,,,,,,,,,LOGISTICS MANAGEMENT DIVISION,"TEKU PACHALI, KATHMANDU, NEPAL",,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,67500.0,23,2,1,,BBLAC,, 23114400,DC176680,BBG,BGCHARGESBB,,,,,Z,,,,R,2017-11-05T14:32:23,23562532,,SEL,2017-11-05T13:19:24,,NONE,2317BB01000149,A,2017-11-05T00:00:00.000000,,NPR,,,,,,,2017-05-30T00:00:00.000000,0,DC176680,,,0.0,N,,DC143265,,23,,,159,0,,,SA0371,23114400.0,,NA2089,,,0,,,,,,0,Supply of Defribilator (160.3),,2017-11-05T00:00:00.000000,2017-11-04T00:00:00.000000,,,0.0,23952870,2017-05-30T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,"DEPARTMENT OF HEALTH SERVICES,",O,,,,2017-11-04T00:00:00.000000,,,,,,,,,,,LOGISTICS MANAGEMENT DIVISION,"TEKU PACHALI, KATHMANDU, NEPAL",,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,188000.0,23,2,1,,BBLAC,, 23114400,DC176779,BBG,BGCHARGESBB,,,,,Z,,,,R,2017-11-13T17:02:51,23562532,,SEL,2017-11-13T16:39:56,,NONE,2317BB01000177,A,2017-11-13T00:00:00.000000,,NPR,,,,,,,2017-06-12T00:00:00.000000,0,DC176779,,,0.0,N,,DC143265,,23,,,154,0,,,SA0371,23114400.0,,NA2089,,,0,,,,,,0,Supply of Medical Equipment,,2017-11-13T00:00:00.000000,2017-11-12T00:00:00.000000,,,0.0,23952870,2017-06-12T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,"DIRECTORATE GENERAL OF MEDICAL SERVICES,",O,,,,2017-11-12T00:00:00.000000,,,,,,,,,,,ADJUTANT GENERAL BRANCH,"JANGGIADDA, KATHMANDU, NEPAL",,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,250000.0,23,2,1,,BBLAC,, 23114400,DC176832,BBG,BGCHARGESBB,,,,,Z,,,,R,2017-11-19T12:59:02,23562532,,SEL,2017-11-19T12:23:10,,NONE,2317BB01000184,A,2017-11-19T00:00:00.000000,,NPR,,,,,,,2017-06-20T00:00:00.000000,0,DC176832,,,0.0,N,,DC14888,,23,,,152,0,,,SA0371,23114400.0,,NA2089,,,0,,,,,,0,Supply of Hospital Equipments,,2017-11-19T00:00:00.000000,2017-11-18T00:00:00.000000,,,0.0,23952870,2017-06-20T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,KARNALI ACADEMY OF HEALTH SCIENCES (KAHS,O,,,,2017-11-18T00:00:00.000000,,,,,,,,,,,"JUMLA, KARNALI",NEPAL,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,25000.0,23,2,1,,BBLAC,, 23114400,DC176647,BBG,BGCHARGESBB,,,,,Z,,,,R,2017-11-22T14:46:24,23562532,,SEL,2017-11-22T11:00:40,,NONE,2317BB01000132,A,2017-11-22T00:00:00.000000,,NPR,,,,,,,2017-05-26T00:00:00.000000,0,DC176647,,,0.0,N,,DC143265,,23,,,180,0,,,SA0371,23114400.0,,NA2089,,,0,,,,,,0,Supply of Cataract Set,,2017-11-22T00:00:00.000000,2017-11-21T00:00:00.000000,,,0.0,23952870,2017-05-26T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,NEPAL EYE HOSPITAL,O,,,,2017-11-21T00:00:00.000000,,,,,,,,,,,"TRIPURESWOR, KATHMANDU",NEPAL,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,255000.0,23,2,1,,BBLAC,, 23114400,DC176834,BBG,BGCHARGESBB,,,,,Z,,,,R,2017-11-23T19:21:16,23562532,,SEL,2017-11-23T12:01:32,,NONE,2317BB01000186,A,2017-11-23T00:00:00.000000,,NPR,,,,,,,2017-06-20T00:00:00.000000,0,DC176834,,,0.0,N,,DC14888,,23,,,156,0,,,SA0371,23114400.0,,NA2089,,,0,,,,,,0,Supply of Low Temperature Sterilization,,2017-11-23T00:00:00.000000,2017-11-22T00:00:00.000000,,,0.0,23952870,2017-06-20T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,"NATIONAL ACADEMY OF MEDICAL SCIENCE,",O,,,,2017-11-22T00:00:00.000000,,,,,,,,,,,BIR HOSPITAL,"MAHABOUDHA, KATHMANDU, NEPAL",,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,650000.0,23,2,1,,BBLAC,, 23114400,DC176839,BBG,BGCHARGESBB,,,,,Z,,,,R,2017-11-23T19:21:42,23562532,,SEL,2017-11-23T12:00:49,,NONE,2317BB01000191,A,2017-11-23T00:00:00.000000,,NPR,,,,,,,2017-06-20T00:00:00.000000,0,DC176839,,,0.0,N,,DC143265,,23,,,156,0,,,SA0371,23114400.0,,NA2089,,,0,,,,,,0,Supply of 3D Neuro Endoscope System with,,2017-11-23T00:00:00.000000,2017-11-22T00:00:00.000000,,,0.0,23952870,2017-06-20T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,NATIONAL ACADEMY OF MEDICAL SCIENCES,O,,,,2017-11-22T00:00:00.000000,,,,,,,,,,,BIR HOSPITAL,"MAHABOUDHA, KATHMANDU, NEPAL",,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,75000.0,23,2,1,,BBLAC,, 23114400,DC176817,BBG,BGCHARGESBB,,,,,Z,,,,R,2017-12-05T16:41:18,23562532,,SEL,2017-12-05T16:32:34,,NONE,2317BB01000179,A,2017-12-05T00:00:00.000000,,NPR,,,,,,,2017-06-18T00:00:00.000000,0,DC176817,,,0.0,N,,DC14888,,23,,,169,0,,,SA0371,23114400.0,,RS1942,,,0,,,,,,0,Supply of Hospital Equipment,,2017-12-05T00:00:00.000000,2017-12-03T00:00:00.000000,,,0.0,23952870,2017-06-18T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,PATAN ACADEMY OF HEALTH SCIENCES (PAHS),O,,,,2017-12-03T00:00:00.000000,,,,,,,,,,,"LAGANKHEL, LALITPUR",NEPAL,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,200000.0,23,2,1,,BBLAC,, 23114400,DC176836,BBG,BGCHARGESBB,,,,,Z,,,,R,2017-12-05T16:42:42,23562532,,SEL,2017-12-05T16:33:30,,NONE,2317BB01000188,A,2017-12-05T00:00:00.000000,,NPR,,,,,,,2017-06-20T00:00:00.000000,0,DC176836,,,0.0,N,,DC14888,,23,,,166,0,,,SA0371,23114400.0,,RS1942,,,0,,,,,,0,Supply of Operation Table,,2017-12-05T00:00:00.000000,2017-12-02T00:00:00.000000,,,0.0,23952870,2017-06-20T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,"NATIONAL ACADEMY OF MEDICAL SCIENCE,",O,,,,2017-12-02T00:00:00.000000,,,,,,,,,,,BIR HOSPITAL,"MAHABOUDHA, KATHMANDU, NEPAL",,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,150000.0,23,2,1,,BBLAC,, 23114400,DC176838,BBG,BGCHARGESBB,,,,,Z,,,,R,2017-12-05T16:43:10,23562532,,SEL,2017-12-05T16:34:08,,NONE,2317BB01000190,A,2017-12-05T00:00:00.000000,,NPR,,,,,,,2017-06-20T00:00:00.000000,0,DC176838,,,0.0,N,,DC14888,,23,,,166,0,,,SA0371,23114400.0,,RS1942,,,0,,,,,,0,Supply of Ultrasonic Surgical Aspration,,2017-12-05T00:00:00.000000,2017-12-02T00:00:00.000000,,,0.0,23952870,2017-06-20T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,NATIONAL ACADEMY OF MEDICAL SCIENCES,O,,,,2017-12-02T00:00:00.000000,,,,,,,,,,,BIR HOSPITAL,"MAHABOUDHA, KATHMANDU, NEPAL",,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,330000.0,23,2,1,,BBLAC,, 23114400,DC176929,BBG,BGCHARGESBB,,,,,Z,,,,R,2017-12-13T12:13:12,23562532,,SEL,2017-12-13T10:54:01,,NONE,2317BB01000197,A,2017-12-13T00:00:00.000000,,NPR,,,,,,,2017-07-09T00:00:00.000000,0,DC176929,,,0.0,N,,DC14888,,23,,,157,0,,,SA0371,23114400.0,,RS1942,,,0,,,,,,0,Supply of Posterior Vitectomy Combined w,,2017-12-13T00:00:00.000000,2017-12-12T00:00:00.000000,,,0.0,23952870,2017-07-09T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,HIMALAYA EYE HOSPITAL,O,,,,2017-12-12T00:00:00.000000,,,,,,,,,,,"GHARIPATAN, POKHARA",NEPAL,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,128000.0,23,2,1,,BBLAC,, 23114400,DC176479,BBG,BGCHARGESBB,,,,,Z,,,,R,2017-12-24T11:19:57,23562532,,SEL,2017-12-24T11:04:37,,NONE,2317BB01000072,A,2017-12-24T00:00:00.000000,,NPR,,,,,,,2017-04-10T00:00:00.000000,0,DC176479,,,0.0,N,,DC14888,,23,,,257,0,,,SA0371,23114400.0,,RS1942,,,0,,,,,,0,Supply of OT Standard Operating Microcop,,2017-12-24T00:00:00.000000,2017-12-22T00:00:00.000000,,,0.0,23952870,2017-04-10T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,B.P. KOIRALA LIONS CENTRE FOR OPHTHALMIC,O,,,,2017-12-22T00:00:00.000000,,,,,,,,,,,"MAHARAJGUNJ, KATHMANDU",NEPAL,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,175000.0,23,2,1,,BBLAC,, 23114400,DC176480,BBG,BGCHARGESBB,,,,,Z,,,,R,2017-12-24T11:20:34,23562532,,SEL,2017-12-24T11:03:58,,NONE,2317BB01000073,A,2017-12-24T00:00:00.000000,,NPR,,,,,,,2017-04-10T00:00:00.000000,0,DC176480,,,0.0,N,,DC14888,,23,,,257,0,,,SA0371,23114400.0,,RS1942,,,0,,,,,,0,Supply of OT Slit Lamp Bio-Microscope,,2017-12-24T00:00:00.000000,2017-12-22T00:00:00.000000,,,0.0,23952870,2017-04-10T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,B.P. KOIRALA LIONS CENTRE FOR OPHTHALMIC,O,,,,2017-12-22T00:00:00.000000,,,,,,,,,,,"MAHARAJGUNJ, KATHMANDU",NEPAL,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,60000.0,23,2,1,,BBLAC,, 23114400,DC177196,BBG,BGCHARGESBB,,,,,Z,,,,R,2018-01-07T12:05:48,23562532,,SEL,2018-01-07T11:11:14,,NONE,2317BB01000212,A,2018-01-07T00:00:00.000000,,NPR,,,,,,,2017-07-31T00:00:00.000000,0,DC177196,,,0.0,N,,DC14888,,23,,,159,0,,,SA0371,23114400.0,,RS1942,,,0,,,,,,0,Supply of Anthesthesia Machine,,2018-01-07T00:00:00.000000,2018-01-05T00:00:00.000000,,,0.0,23952870,2017-07-31T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,TRIBHUWAN UNIVERSITY TEACHING HOSPITAL,O,,,,2018-01-05T00:00:00.000000,,,,,,,,,,,"MAHARAJGUNJ, KATHMANDU",NEPAL,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,90825.0,23,2,1,,BBLAC,, 23114400,DC177081,BBG,BGCHARGESBB,,,,,Z,,,,R,2018-01-09T14:56:38,23562532,,SEL,2018-01-09T11:14:03,,NONE,2317BB01000204,A,2018-01-09T00:00:00.000000,,NPR,,,,,,,2017-07-20T00:00:00.000000,0,DC177081,,,0.0,N,,DC14888,,23,,,173,0,,,SA0371,23114400.0,,RS1942,,,0,,,,,,0,Supply of Surgical Instrument Related Go,,2018-01-09T00:00:00.000000,2018-01-08T00:00:00.000000,,,0.0,23952870,2017-07-20T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,B.P. KOIRALA MEMORIAL CANCER HOSPITAL,O,,,,2018-01-08T00:00:00.000000,,,,,,,,,,,"BHARATPUR, CHITWAN",NEPAL,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,457500.0,23,2,1,,BBLAC,, 23114400,DC177086,BBG,BGCHARGESBB,,,,,Z,,,,R,2018-01-09T14:59:00.000000,23562532,,SEL,2018-01-09T11:01:50,,NONE,2317BB01000206,A,2018-01-09T00:00:00.000000,,NPR,,,,,,,2017-07-20T00:00:00.000000,0,DC177086,,,0.0,N,,DC14888,,23,,,173,0,,,SA0371,23114400.0,,RS1942,,,0,,,,,,0,Supply of Hospital Bed,,2018-01-09T00:00:00.000000,2018-01-08T00:00:00.000000,,,0.0,23952870,2017-07-20T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,B.P KOIRALA MEMORIAL CANCER HOSPITAL,O,,,,2018-01-08T00:00:00.000000,,,,,,,,,,,"BHARATPUR, CHITWAN",NEPAL,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,140000.0,23,3,1,,PBLAC,, 23114400,DC165325,PBG,BGCHARGESPER,,,,,Z,,,,R,2018-01-22T12:14:36,23562532,,SEL,2018-01-22T11:02:22,,NONE,2316PG01000042,A,2018-01-22T00:00:00.000000,,NPR,,,,,,,2016-05-22T00:00:00.000000,0,DC165325,,,0.0,N,,DC14888,,23,,,0,20,,,SA0371,23114400.0,,PB2969,,,0,,,,,,1,supply of Opthalmology equipments,,2018-01-22T00:00:00.000000,2018-01-21T00:00:00.000000,,,0.0,23952905,2016-05-22T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,PATAN ACADEMY OF HEALTH SCIENCES,O,,,,2018-01-21T00:00:00.000000,,,,,,,,,,,LALITPUR,,,,,,,,,,,,,,,,,,,,,,NPR,23952510,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,87500.0,23,2,1,,BBLAC,, 23114400,DC176750,BBG,BGCHARGESBB,,,,,Z,,,,R,2018-02-06T16:19:25,23562532,,SEL,2018-02-06T10:56:18,,NONE,2317BB01000166,A,2018-02-06T00:00:00.000000,,NPR,,,,,,,2017-06-07T00:00:00.000000,0,DC176750,,,0.0,N,,DC143265,,23,,,244,0,,,SATISHRS,23114400.0,,PB2969,,,0,,,,,,0,Supply of Atandard Operating Microscope,,2018-02-06T00:00:00.000000,2018-02-05T00:00:00.000000,,,0.0,23952870,2017-06-07T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,BP KOIRALA LIONS CENTRE FOR OPHTHALMIC S,O,,,,2018-02-05T00:00:00.000000,,,,,,,,,,,"MAHARAJGUNJ, KATHMANDU",NEPAL,,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,11000000.0,23,2,1,,BBLAC,, 23114400,DC176758,BBG,BGCHARGESBB,,,,,Z,,,,R,2018-02-20T14:26:00.000000,23562532,,SEL,2018-02-20T14:06:00.000000,,NONE,2317BB01000168,A,2018-02-20T00:00:00.000000,,NPR,,,,,,,2017-06-07T00:00:00.000000,0,DC176758,,,0.0,N,,DC143265,,23,,,258,0,,,SA0371,23114400.0,,RS1942,,,0,,,,,,0,Supply of Intraoperative CT with High En,,2018-02-20T00:00:00.000000,2018-02-19T00:00:00.000000,,,0.0,23952870,2017-06-07T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,"NATIONAL ACADEMY OF MEDICAL SCIENCES,",O,,,,2018-02-19T00:00:00.000000,,,,,,,,,,,BIR HOSPITAL,"MAHABOUDHA, KATHMANDU, NEPAL",,,,,,,,,,,,,,,,,,,,,NPR,23952475,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,800000.0,02,11,1,,BOAPG,, 02103112,DC132205,PBG,BGCHARGESPER,,,,,Z,,,,R,2018-03-21T18:59:48,02559106,,SEL,2018-03-21T10:09:00.000000,,NONE,0213PG01000031,A,2018-03-21T00:00:00.000000,,NPR,,,,,,,2013-08-05T00:00:00.000000,0,DC132205,,,0.0,Y,,DC16253,,02,,,44,54,,RK/PB/008/6970,SA0371,2103112.0,,PB2969,,,0,,,,,,9,TO TAKE VEHICLE TO INDIA AND RETURN BACK,,2018-03-21T00:00:00.000000,2018-03-20T00:00:00.000000,,,0.0,02136325,2013-08-05T00:00:00.000000,Y,,025038,,,,,,0,0,0,0,0,0,,,RK/PB/008/6970,,0,,,EMBASSY OF INDIA,O,,,,2018-03-20T00:00:00.000000,,,,,,,,,,,"KTM, NEPAL",,,,,,,,,,,,,,,,,,,,,,NPR,02136313,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,104002.5,23,2,1,,PBLAC,, 23114400,DC176462,PBG,BGCHARGESPER,,,,,Z,,,,R,2018-04-06T11:20:29,23562532,,SEL,2018-04-06T10:17:03,,NONE,2317PG01000015,A,2018-04-06T00:00:00.000000,,NPR,,,,,,,2017-04-06T00:00:00.000000,0,DC176462,,,0.0,N,,DC14888,,23,,,0,12,,,SA0371,23114400.0,,PB2969,,,0,,,,,,0,Supply of Slit Lamp,,2018-04-06T00:00:00.000000,2018-04-05T00:00:00.000000,,,0.0,23952905,2017-04-06T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,NEPAL EYE HOSPITAL,O,,,,2018-04-05T00:00:00.000000,,,,,,,,,,,"TRIPURESHWOR, KATHMANDU",,,,,,,,,,,,,,,,,,,,,,NPR,23952510,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,148000.0,23,2,1,,PBLAC,, 23114400,DC176505,PBG,BGCHARGESPER,,,,,Z,,,,R,2018-04-15T15:07:54,23562532,,SEL,2018-04-15T10:20:20,,NONE,2317PG01000018,A,2018-04-15T00:00:00.000000,,NPR,,,,,,,2017-04-18T00:00:00.000000,0,DC176505,,,0.0,N,,DC14888,,23,,,361,0,,,SA0371,23114400.0,,PB2969,,,0,,,,,,0,Supply of Double Dome OT Light,,2018-04-15T00:00:00.000000,2018-04-13T00:00:00.000000,,,0.0,23952905,2017-04-18T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,BHARATPUR HOSPITAL,O,,,,2018-04-13T00:00:00.000000,,,,,,,,,,,"BHARATPUR, CHITWAN",NEPAL,,,,,,,,,,,,,,,,,,,,,NPR,23952510,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,400000.0,23,2,1,,PBLAC,, 23114400,DC176504,PBG,BGCHARGESPER,,,,,Z,,,,R,2018-04-18T10:44:15,23562532,,SEL,2018-04-18T09:37:53,,NONE,2317PG01000017,A,2018-04-18T00:00:00.000000,,NPR,,,,,,,2017-04-18T00:00:00.000000,0,DC176504,,,0.0,N,,DC14888,,23,,,0,12,,,SA0371,23114400.0,,PB2969,,,0,,,,,,0,Permit to Take Vehicle in India,,2018-04-18T00:00:00.000000,2018-04-17T00:00:00.000000,,,0.0,23952905,2017-04-18T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,EMBASSY OF INDIA,O,,,,2018-04-17T00:00:00.000000,,,,,,,,,,,CAMP OFFICE,"BIRATNAGAR, NEPAL",,,,,,,,,,,,,,,,,,,,,NPR,23952510,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
1,36500.0,23,2,1,,PBLAC,, 23114400,DC165299,PBG,BGCHARGESPER,,,,,Z,,,,Z,2018-05-16T17:15:46,23562532,,SEL,2018-05-16T16:41:57,,NONE,2316PG01000039,A,2018-05-16T00:00:00.000000,,NPR,,,,,,,2016-05-16T00:00:00.000000,0,DC165299,,,0.0,N,,DC14888,,23,,,0,24,,,SA0371,23114400.0,,PB2969,,,0,,,,,,0,SUPPLY OF DEFIBRILLATOR.,,2018-05-16T00:00:00.000000,2018-05-15T00:00:00.000000,,,0.0,23952905,2016-05-16T00:00:00.000000,Y,,23107812,,,,,,0,0,0,0,0,0,,,,,0,,,BPKIHS,O,,,,2018-05-15T00:00:00.000000,,,,,,,,,,,"DHARAN, NEPAL",,,,,,,,,,,,,,,,,,,,,,NPR,23952510,0,0,,,,,,,,,N,N,,,2024-08-07 06:42:00.068
