id,type,status,message,activity_date,customer_login_id,updated_at
18714,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-09 14:50:56'), member1=None)",140,2024-08-07 07:05:23.765
18715,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-09 16:06:21'), member1=None)",1313,2024-08-07 07:05:23.765
18716,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-09 18:00:47'), member1=None)",298,2024-08-07 07:05:23.765
18717,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-09 18:24:00'), member1=None)",298,2024-08-07 07:05:23.765
18718,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-09 18:30:55'), member1=None)",298,2024-08-07 07:05:23.765
18719,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-09 18:33:00'), member1=None)",149,2024-08-07 07:05:23.765
18720,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-09 18:48:42'), member1=None)",298,2024-08-07 07:05:23.765
18721,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-09 18:56:01'), member1=None)",298,2024-08-07 07:05:23.765
18722,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 09:49:13'), member1=None)",298,2024-08-07 07:05:23.765
18723,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 09:55:51'), member1=None)",298,2024-08-07 07:05:23.765
18724,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 09:56:32'), member1=None)",298,2024-08-07 07:05:23.765
18725,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 10:31:58'), member1=None)",487,2024-08-07 07:05:23.765
18726,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-10 10:32:45'), member1=None)",487,2024-08-07 07:05:23.765
18727,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 10:32:49'), member1=None)",140,2024-08-07 07:05:23.765
18728,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 10:52:59'), member1=None)",298,2024-08-07 07:05:23.765
18729,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 11:24:31'), member1=None)",298,2024-08-07 07:05:23.765
18730,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 11:56:40'), member1=None)",298,2024-08-07 07:05:23.765
18731,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 12:17:44'), member1=None)",298,2024-08-07 07:05:23.765
18732,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 12:52:51'), member1=None)",298,2024-08-07 07:05:23.765
18733,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 13:01:09'), member1=None)",298,2024-08-07 07:05:23.765
18734,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 14:39:07'), member1=None)",1313,2024-08-07 07:05:23.765
18735,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 14:40:37'), member1=None)",140,2024-08-07 07:05:23.765
18736,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 14:42:30'), member1=None)",1313,2024-08-07 07:05:23.765
18737,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-10 14:43:01'), member1=None)",1313,2024-08-07 07:05:23.765
18738,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 14:43:24'), member1=None)",1313,2024-08-07 07:05:23.765
18739,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 14:44:18'), member1=None)",1313,2024-08-07 07:05:23.765
18740,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 14:45:50'), member1=None)",1313,2024-08-07 07:05:23.765
18741,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 14:48:44'), member1=None)",140,2024-08-07 07:05:23.765
18742,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-10 14:49:50'), member1=None)",140,2024-08-07 07:05:23.765
18743,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 14:50:07'), member1=None)",298,2024-08-07 07:05:23.765
18744,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 14:51:54'), member1=None)",298,2024-08-07 07:05:23.765
18745,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 14:53:27'), member1=None)",298,2024-08-07 07:05:23.765
18746,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 14:54:39'), member1=None)",298,2024-08-07 07:05:23.765
18747,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 14:58:08'), member1=None)",298,2024-08-07 07:05:23.765
18748,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 15:05:01'), member1=None)",298,2024-08-07 07:05:23.765
18749,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 15:17:28'), member1=None)",298,2024-08-07 07:05:23.765
18750,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 15:53:02'), member1=None)",149,2024-08-07 07:05:23.765
18751,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 16:02:38'), member1=None)",149,2024-08-07 07:05:23.765
18752,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 16:55:15'), member1=None)",1313,2024-08-07 07:05:23.765
18753,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 16:56:03'), member1=None)",265,2024-08-07 07:05:23.765
18754,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-10 16:56:20'), member1=None)",265,2024-08-07 07:05:23.765
18755,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 16:56:26'), member1=None)",265,2024-08-07 07:05:23.765
18756,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 16:57:38'), member1=None)",149,2024-08-07 07:05:23.765
18757,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 17:03:02'), member1=None)",149,2024-08-07 07:05:23.765
18758,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-10 17:03:36'), member1=None)",149,2024-08-07 07:05:23.765
18759,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 17:03:47'), member1=None)",265,2024-08-07 07:05:23.765
18760,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 17:10:51'), member1=None)",298,2024-08-07 07:05:23.765
18761,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 17:21:28'), member1=None)",265,2024-08-07 07:05:23.765
18762,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-10 17:24:46'), member1=None)",298,2024-08-07 07:05:23.765
18763,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 17:25:01'), member1=None)",298,2024-08-07 07:05:23.765
18764,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 17:25:13'), member1=None)",298,2024-08-07 07:05:23.765
18765,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 17:27:59'), member1=None)",298,2024-08-07 07:05:23.765
18766,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 17:28:39'), member1=None)",265,2024-08-07 07:05:23.765
18767,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 17:29:26'), member1=None)",298,2024-08-07 07:05:23.765
18768,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-10 17:31:47'), member1=None)",265,2024-08-07 07:05:23.765
18769,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 17:31:53'), member1=None)",298,2024-08-07 07:05:23.765
18770,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 17:34:52'), member1=None)",298,2024-08-07 07:05:23.765
18771,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 17:38:30'), member1=None)",298,2024-08-07 07:05:23.765
18772,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 17:42:40'), member1=None)",298,2024-08-07 07:05:23.765
18773,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-10 17:45:21'), member1=None)",298,2024-08-07 07:05:23.765
18774,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 09:27:32'), member1=None)",298,2024-08-07 07:05:23.765
18775,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 09:40:10'), member1=None)",487,2024-08-07 07:05:23.765
18776,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-11 09:40:51'), member1=None)",487,2024-08-07 07:05:23.765
18777,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 09:40:57'), member1=None)",298,2024-08-07 07:05:23.765
18778,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 09:54:28'), member1=None)",298,2024-08-07 07:05:23.765
18779,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 10:04:05'), member1=None)",298,2024-08-07 07:05:23.765
18780,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 10:08:25'), member1=None)",298,2024-08-07 07:05:23.765
18781,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 10:13:17'), member1=None)",140,2024-08-07 07:05:23.765
18782,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-11 10:14:11'), member1=None)",140,2024-08-07 07:05:23.765
18783,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 10:14:55'), member1=None)",140,2024-08-07 07:05:23.765
18784,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 10:15:54'), member1=None)",140,2024-08-07 07:05:23.765
18785,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 10:17:33'), member1=None)",140,2024-08-07 07:05:23.765
18786,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-11 10:18:23'), member1=None)",140,2024-08-07 07:05:23.765
18787,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 10:19:06'), member1=None)",298,2024-08-07 07:05:23.765
18788,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-11 10:19:29'), member1=None)",298,2024-08-07 07:05:23.765
18789,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 10:19:48'), member1=None)",149,2024-08-07 07:05:23.765
18790,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 10:25:24'), member1=None)",140,2024-08-07 07:05:23.765
18791,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-11 10:26:17'), member1=None)",140,2024-08-07 07:05:23.765
18792,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 10:26:49'), member1=None)",298,2024-08-07 07:05:23.765
18793,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-11 10:29:52'), member1=None)",298,2024-08-07 07:05:23.765
18794,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 10:30:22'), member1=None)",298,2024-08-07 07:05:23.765
18795,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-11 10:30:57'), member1=None)",298,2024-08-07 07:05:23.765
18796,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 10:32:53'), member1=None)",140,2024-08-07 07:05:23.765
18797,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-11 10:33:17'), member1=None)",140,2024-08-07 07:05:23.765
18798,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 10:33:40'), member1=None)",298,2024-08-07 07:05:23.765
18799,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 10:41:59'), member1=None)",298,2024-08-07 07:05:23.765
18800,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-11 10:42:36'), member1=None)",298,2024-08-07 07:05:23.765
18801,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 10:43:05'), member1=None)",298,2024-08-07 07:05:23.765
18802,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 10:44:53'), member1=None)",298,2024-08-07 07:05:23.765
18803,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 11:40:38'), member1=None)",298,2024-08-07 07:05:23.765
18804,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 12:58:06'), member1=None)",1130,2024-08-07 07:05:23.765
18805,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 13:05:21'), member1=None)",1130,2024-08-07 07:05:23.765
18806,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 13:05:22'), member1=None)",298,2024-08-07 07:05:23.765
18807,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 14:23:25'), member1=None)",1313,2024-08-07 07:05:23.765
18808,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 14:52:49'), member1=None)",298,2024-08-07 07:05:23.765
18809,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 15:17:04'), member1=None)",1313,2024-08-07 07:05:23.765
18810,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-11 15:21:04'), member1=None)",1313,2024-08-07 07:05:23.765
18811,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 15:22:08'), member1=None)",1313,2024-08-07 07:05:23.765
18812,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 15:25:07'), member1=None)",149,2024-08-07 07:05:23.765
18813,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 15:27:53'), member1=None)",140,2024-08-07 07:05:23.765
18814,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 15:28:38'), member1=None)",1313,2024-08-07 07:05:23.765
18815,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 15:31:40'), member1=None)",1313,2024-08-07 07:05:23.765
18816,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 15:39:15'), member1=None)",298,2024-08-07 07:05:23.765
18817,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 15:41:53'), member1=None)",140,2024-08-07 07:05:23.765
18818,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-11 15:42:33'), member1=None)",140,2024-08-07 07:05:23.765
18819,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 15:42:53'), member1=None)",149,2024-08-07 07:05:23.765
18820,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 15:43:10'), member1=None)",298,2024-08-07 07:05:23.765
18821,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 16:01:04'), member1=None)",857,2024-08-07 07:05:23.765
18822,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-11 16:01:20'), member1=None)",857,2024-08-07 07:05:23.765
18823,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 16:02:53'), member1=None)",302,2024-08-07 07:05:23.765
18824,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 16:03:05'), member1=None)",302,2024-08-07 07:05:23.765
18825,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-11 16:04:33'), member1=None)",302,2024-08-07 07:05:23.765
18826,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 16:13:19'), member1=None)",301,2024-08-07 07:05:23.765
18827,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 16:13:46'), member1=None)",301,2024-08-07 07:05:23.765
18828,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 16:20:40'), member1=None)",303,2024-08-07 07:05:23.765
18829,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 16:20:58'), member1=None)",303,2024-08-07 07:05:23.765
18830,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-11 16:21:56'), member1=None)",303,2024-08-07 07:05:23.765
18831,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 16:22:12'), member1=None)",857,2024-08-07 07:05:23.765
18832,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 16:28:10'), member1=None)",298,2024-08-07 07:05:23.765
18833,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 16:29:47'), member1=None)",857,2024-08-07 07:05:23.765
18834,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 16:30:04'), member1=None)",298,2024-08-07 07:05:23.765
18835,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-11 16:34:11'), member1=None)",857,2024-08-07 07:05:23.765
18836,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 16:35:23'), member1=None)",305,2024-08-07 07:05:23.765
18837,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 16:35:35'), member1=None)",305,2024-08-07 07:05:23.765
18838,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 16:41:13'), member1=None)",298,2024-08-07 07:05:23.765
18839,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 17:05:54'), member1=None)",366,2024-08-07 07:05:23.765
18840,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 17:06:07'), member1=None)",298,2024-08-07 07:05:23.765
18841,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 17:06:09'), member1=None)",366,2024-08-07 07:05:23.765
18842,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-11 17:08:12'), member1=None)",366,2024-08-07 07:05:23.765
18843,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 17:08:45'), member1=None)",857,2024-08-07 07:05:23.765
18844,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 17:20:08'), member1=None)",857,2024-08-07 07:05:23.765
18845,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 17:26:21'), member1=None)",298,2024-08-07 07:05:23.765
18846,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 17:26:38'), member1=None)",140,2024-08-07 07:05:23.765
18847,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 17:34:18'), member1=None)",298,2024-08-07 07:05:23.765
18848,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 17:38:38'), member1=None)",298,2024-08-07 07:05:23.765
18849,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 17:40:39'), member1=None)",298,2024-08-07 07:05:23.765
18850,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 17:41:46'), member1=None)",140,2024-08-07 07:05:23.765
18851,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 17:42:37'), member1=None)",298,2024-08-07 07:05:23.765
18852,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 17:50:02'), member1=None)",298,2024-08-07 07:05:23.765
18853,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 17:52:42'), member1=None)",298,2024-08-07 07:05:23.765
18854,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-11 21:20:46'), member1=None)",140,2024-08-07 07:05:23.765
18855,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-13 15:16:47'), member1=None)",140,2024-08-07 07:05:23.765
18856,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 09:36:09'), member1=None)",298,2024-08-07 07:05:23.765
18857,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 09:41:29'), member1=None)",298,2024-08-07 07:05:23.765
18858,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 09:47:11'), member1=None)",298,2024-08-07 07:05:23.765
18859,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-14 09:48:36'), member1=None)",298,2024-08-07 07:05:23.765
18860,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 09:48:42'), member1=None)",298,2024-08-07 07:05:23.765
18861,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-14 09:51:45'), member1=None)",298,2024-08-07 07:05:23.765
18862,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 09:51:50'), member1=None)",298,2024-08-07 07:05:23.765
18863,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 09:55:36'), member1=None)",1313,2024-08-07 07:05:23.765
18864,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 10:39:38'), member1=None)",298,2024-08-07 07:05:23.765
18865,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 11:23:29'), member1=None)",1313,2024-08-07 07:05:23.765
18866,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 11:24:46'), member1=None)",1313,2024-08-07 07:05:23.765
18867,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 11:38:24'), member1=None)",1313,2024-08-07 07:05:23.765
18868,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 11:47:06'), member1=None)",1313,2024-08-07 07:05:23.765
18869,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-14 11:50:31'), member1=None)",1313,2024-08-07 07:05:23.765
18870,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 12:43:00'), member1=None)",298,2024-08-07 07:05:23.765
18871,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 12:58:09'), member1=None)",149,2024-08-07 07:05:23.765
18872,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 14:20:52'), member1=None)",298,2024-08-07 07:05:23.765
18873,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 14:27:39'), member1=None)",298,2024-08-07 07:05:23.765
18874,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 14:33:39'), member1=None)",298,2024-08-07 07:05:23.765
18875,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 16:42:46'), member1=None)",149,2024-08-07 07:05:23.765
18876,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 16:54:06'), member1=None)",149,2024-08-07 07:05:23.765
18877,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-14 16:56:09'), member1=None)",149,2024-08-07 07:05:23.765
18878,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 16:58:00'), member1=None)",149,2024-08-07 07:05:23.765
18879,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 17:09:20'), member1=None)",149,2024-08-07 07:05:23.765
18880,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 17:22:07'), member1=None)",149,2024-08-07 07:05:23.765
18881,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 17:28:11'), member1=None)",149,2024-08-07 07:05:23.765
18882,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 17:30:58'), member1=None)",298,2024-08-07 07:05:23.765
18883,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 17:44:10'), member1=None)",149,2024-08-07 07:05:23.765
18884,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 17:49:41'), member1=None)",149,2024-08-07 07:05:23.765
18885,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-14 18:04:52'), member1=None)",149,2024-08-07 07:05:23.765
18886,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-16 10:31:29'), member1=None)",857,2024-08-07 07:05:23.765
18887,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-16 10:36:10'), member1=None)",298,2024-08-07 07:05:23.765
18888,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-16 10:36:31'), member1=None)",298,2024-08-07 07:05:23.765
18889,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-16 10:36:36'), member1=None)",298,2024-08-07 07:05:23.765
18890,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-16 10:36:59'), member1=None)",298,2024-08-07 07:05:23.765
18891,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-16 10:37:14'), member1=None)",298,2024-08-07 07:05:23.765
18892,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-16 11:27:56'), member1=None)",298,2024-08-07 07:05:23.765
18893,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-16 11:30:11'), member1=None)",298,2024-08-07 07:05:23.765
18894,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-16 11:36:57'), member1=None)",298,2024-08-07 07:05:23.765
18895,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-16 12:08:52'), member1=None)",298,2024-08-07 07:05:23.765
18896,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-16 12:35:45'), member1=None)",857,2024-08-07 07:05:23.765
18897,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-16 12:36:04'), member1=None)",857,2024-08-07 07:05:23.765
18898,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-16 12:36:56'), member1=None)",332,2024-08-07 07:05:23.765
18899,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-16 13:35:19'), member1=None)",298,2024-08-07 07:05:23.765
18900,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-16 14:03:50'), member1=None)",857,2024-08-07 07:05:23.765
18901,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-16 14:08:40'), member1=None)",1180,2024-08-07 07:05:23.765
18902,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-16 14:08:55'), member1=None)",1180,2024-08-07 07:05:23.765
18903,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-16 14:09:14'), member1=None)",1180,2024-08-07 07:05:23.765
18904,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-16 14:09:28'), member1=None)",1180,2024-08-07 07:05:23.765
18905,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-16 14:09:51'), member1=None)",1180,2024-08-07 07:05:23.765
18906,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-16 14:10:14'), member1=None)",1313,2024-08-07 07:05:23.765
18907,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2024-01-16 14:10:22'), member1=None)",1313,2024-08-07 07:05:23.765
18908,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2024-01-16 14:10:31'), member1=None)",1313,2024-08-07 07:05:23.765
