id,channel,is_used,module_id,booking_id,feature_id,merchant_id,request_type,requested_date,customer_login_id,txn_initiate_type,accessible_channel_id,updated_at
4061,MOBILE,N,,4t9a=tKIHLbwMbBz/0XH1Mfqu72cQ==,5.0,,NORMAL,"Row(member0=Timestamp('2024-03-06 15:54:04'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4062,MOBILE,N,,4L7mgikXNLPahyjsABfZRhjsmRy4Q==,5.0,,NORMAL,"Row(member0=Timestamp('2024-03-06 16:55:26'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4063,MOBILE,Y,,eRq7jscjRI6aewXNr980EOGC+eJaw==,5.0,,NORMAL,"Row(member0=Timestamp('2024-03-06 16:56:18'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4064,MOBILE,N,,TdGkrg6Rs16/CZLiJJWhdtbDL95KA==,5.0,,NORMAL,"Row(member0=Timestamp('2024-03-07 11:12:29'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4065,MOBILE,Y,,o/F2zDqAeh3XboDOZjJWBsEAWtPSw==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-07 15:35:59'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4066,MOBILE,Y,,haL7nSu9xXFv8zYfbuLBkl0vGgEiw==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-07 16:06:45'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4067,MOBILE,Y,,BI6YrqPeLAxAX6oA5/Rat4ziiPe/Q==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-07 17:00:41'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4068,MOBILE,Y,,libeknMmzTQN4rTAnAUbHJL0q10pQ==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-07 17:31:42'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4069,MOBILE,Y,,atQOgckPuRnKAfTPE322OtI5wCZSQ==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-07 18:01:03'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4070,MOBILE,N,,iv=b0bZraaGcQG/KxVNNDAX2C2EAg==,5.0,,NORMAL,"Row(member0=Timestamp('2024-03-10 10:48:39'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4071,MOBILE,Y,,x5qfUzJtnXLiFfFMRKA54oMO3NYJQ==,5.0,,NORMAL,"Row(member0=Timestamp('2024-03-10 10:48:44'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4072,MOBILE,Y,,99VI4vjYMFWqpTxwRZxdxioai6kDQ==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-10 17:05:22'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4073,MOBILE,Y,,9usbtvzUnin2Bc4bO/79RYKbO0zsg==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-10 17:27:50'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4074,MOBILE,Y,,0meeUaIndRm8L04gEwirTGJnDgzBA==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-10 17:45:03'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4075,MOBILE,Y,,k124pOuoG2fVsPt669O8fMQ/AKfug==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-12 11:41:09'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4076,MOBILE,Y,,ZA8WFg7Ir6RpOuXzDInAYaD8y+gxA==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-12 12:19:39'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4077,MOBILE,Y,,RPy5r/XRTqxu8CJFQFNZHMSapyKQA==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-12 13:58:52'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4078,MOBILE,Y,,NkpDCkyxWsDYqr2jEJOPC44OyxxNQ==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-12 14:26:54'), member1=None)",149,,2.0,2024-08-07 07:05:28.893
4079,MOBILE,Y,,jEtlTzS29A1d9bIRHYyaqySUMTjxQ==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-12 14:37:03'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4080,MOBILE,Y,,uCfATCG0+mB5r2j4goRXG3JtHWLfA==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-12 15:01:54'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4081,MOBILE,Y,,7oY=Sg0kHH4FQvl1ji/BlFlnWmSWw==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-12 15:07:18'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4082,MOBILE,Y,,2plr6QE7KzXKqWuvjwUa5zjBzihJw==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-12 16:06:18'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4083,MOBILE,Y,,Ty/5CZkhpQxiqwrAde12DMK0GynkQ==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-12 17:41:21'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4084,MOBILE,Y,,MA+DyY70ygcoEf7mSHcjikMGC0NmQ==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-13 11:32:27'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4085,MOBILE,Y,,p6uvXsDzn4d40TYtOHqktIXFzYuFA==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-13 14:29:40'), member1=None)",1314,,2.0,2024-08-07 07:05:28.893
4086,MOBILE,Y,,1VWySNaGx2FsbBq32nWNYGBCRhPOA==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-13 14:31:09'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4087,MOBILE,Y,,o77d92OGpuDfr8IMiS/NAMLakpQTQ==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-13 16:02:49'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4088,MOBILE,Y,,31O5yt9vacQ/Fh5H4+7E0xQ889tww==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-13 16:13:01'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4089,MOBILE,Y,,NIEabWfLrIfJLROREWGWGAbuAiMvg==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-13 16:47:56'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4090,MOBILE,Y,,6aaN1F3L+TTvuFYhxDf2T4s6+D6YA==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-13 17:19:36'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4091,MOBILE,Y,,UGMoii56OJlrMDXGnGKp/q/TgmK0A==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-13 17:22:28'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4092,MOBILE,Y,,ZHBfi3Y8KxtA4vANKFPATK84UDXxQ==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-13 17:33:46'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4093,MOBILE,Y,,pbK0kaVf+qpPduGVsOcHmnos39zPw==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-13 17:52:21'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4094,MOBILE,Y,,BZ3jnxS3AikhFyzB9dGADprHvMjrQ==,4.0,16.0,NORMAL,"Row(member0=Timestamp('2024-03-13 18:01:43'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4095,MOBILE,Y,,D0uef2=8ax2a054DFWB8cbxkYneFQ==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-13 18:06:12'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4096,MOBILE,Y,,Vb0HAICqzolxHpKW90qsISNPSQdiw==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-13 18:11:48'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4097,MOBILE,Y,,5hPh3i63yOZt25SUhTcdtudsWt26g==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-13 18:19:03'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4098,MOBILE,Y,,qEm/gxee+vDyi9RiEy70KchRFk/DQ==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-14 11:20:11'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4099,MOBILE,Y,,Tcq/k3Z2lXr5Tx+zFxe+gcvAf4WOg==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-14 11:24:43'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4100,MOBILE,Y,,olXhq315c+5NzPTzfOUET4BpHOq8g==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-14 11:45:51'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4101,MOBILE,Y,,4sbDFC238fToV63UGuEi7Sm/wLhTQ==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-14 12:47:56'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4102,MOBILE,Y,,ocVFrHgzeAyXbVDna/FOauMctGnXw==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-14 12:52:08'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4103,MOBILE,Y,,9=CtjSO7Qahf/WIbH1Nt3hXqPiiJQ==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-14 15:39:28'), member1=None)",1130,,2.0,2024-08-07 07:05:28.893
4104,MOBILE,Y,,07NXZ4s6j59ap07LL+n6mL8x0cV0w==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-14 15:52:22'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4105,MOBILE,Y,,CWF5pDWUg5SiqOK+qv/84aErbp71A==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-14 16:30:59'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4106,MOBILE,Y,,3dOBoFuvbWwDCjaHY8Qo3pUI78W6Q==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-14 16:37:47'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4107,MOBILE,Y,,YpCTUZh8abSy9cNcRujvtL0RWhaCg==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-14 17:18:44'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4108,MOBILE,Y,,2Qt=KrkfAjdEfjVi0UyGllFsSQitg==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-14 17:36:41'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4109,MOBILE,Y,,/Me4NZNq44KGZu7Nu4TDMJ3s3hxkw==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-14 18:28:31'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4110,MOBILE,Y,,,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-14 18:34:54'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4111,MOBILE,Y,,TLDHJlNgmP5yjGa521yxWlTtTKTdw==,4.0,16.0,NORMAL,"Row(member0=Timestamp('2024-03-15 11:20:13'), member1=None)",1318,,2.0,2024-08-07 07:05:28.893
4112,MOBILE,Y,,2=xYQpfChkfK9aNxYgwjBHaFEmIuA==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-15 14:09:33'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4113,MOBILE,Y,,/FvF2aE1MUOvpdL2FsbCiqcUsGYlg==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-15 14:11:06'), member1=None)",1318,,2.0,2024-08-07 07:05:28.893
4114,MOBILE,Y,,UghGnlcIqE2E6izD5ik2a1yLpCLqQ==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-15 14:19:48'), member1=None)",740,,2.0,2024-08-07 07:05:28.893
4115,MOBILE,Y,,f66RB5e70goTeCkmXo8+H+DGgnWRg==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-15 14:22:04'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4116,MOBILE,Y,,ukRAA9ic51RR0aLew0eBVTy66fWpw==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-15 15:11:22'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4117,MOBILE,Y,,cQ/gGYb0AzrAZw6qXSxO++qXZucIA==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-15 15:13:11'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4118,MOBILE,Y,,18WGJUjHhjItrkB5cboxz891VK1Gw==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-15 15:50:43'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4119,MOBILE,Y,,bfBWhoXv77s2aHsNhoFUX5r1la4uA==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-17 11:42:29'), member1=None)",148,,2.0,2024-08-07 07:05:28.893
4120,MOBILE,Y,,k2IBJ4TCWj08GFWuy27l89Q2rrwww==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-17 15:50:14'), member1=None)",148,,2.0,2024-08-07 07:05:28.893
4121,MOBILE,Y,,Z3OpGDlcEF537nP+uANUFGdGnaC9g==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-17 15:53:31'), member1=None)",148,,2.0,2024-08-07 07:05:28.893
4122,MOBILE,Y,,/Msfr0PZJYUJhgdaQShoaelV+/Ssg==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-17 16:35:58'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4123,MOBILE,Y,,43bbvMnyawY4IlXkVr5xNJVGKBBaw==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-18 11:17:04'), member1=None)",148,,2.0,2024-08-07 07:05:28.893
4124,MOBILE,Y,,MnN0Irl/HlN9r4/CaX4SwZpbrWQRA==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-18 12:45:29'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4125,MOBILE,Y,,zWo3/0GvKjq6E/WueAtWrWuPlgLHQ==,4.0,17.0,NORMAL,"Row(member0=Timestamp('2024-03-18 14:03:48'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4126,MOBILE,Y,,YGTt4Z2smeFIvztgHBw8glQK8yJVw==,4.0,17.0,NORMAL,"Row(member0=Timestamp('2024-03-18 14:07:30'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4127,MOBILE,Y,,hsdTfZQa7Xc212G1DohP/9A6sru5g==,4.0,16.0,NORMAL,"Row(member0=Timestamp('2024-03-18 15:07:22'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4128,MOBILE,Y,,MOfoLMYQBgDJUMUOf77swzNYI7Dog==,4.0,16.0,NORMAL,"Row(member0=Timestamp('2024-03-18 15:14:08'), member1=None)",1318,,2.0,2024-08-07 07:05:28.893
4129,MOBILE,Y,,RGJXdG4nU4X/9//qCiVCZ7/tqb+ng==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-18 15:19:58'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4130,MOBILE,Y,,/2dGKLPckClOEET3J0nkFi7RKmYrQ==,4.0,17.0,NORMAL,"Row(member0=Timestamp('2024-03-18 15:24:24'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4131,MOBILE,Y,,GbM1EaEdCMo/HkirqyHpLJaYRNhSg==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-19 12:09:29'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4132,MOBILE,Y,,vQ4g76b0r0Ex3dGIsN8cxLUwHlebA==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-19 13:03:36'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4133,MOBILE,Y,,+rugSGMcyqQfJ5sHccJFJkf8A4rKg==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-19 14:12:36'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4134,MOBILE,Y,,594Sz=WKMllPIWVIzpjtGLdsckDMA==,15.0,42.0,NORMAL,"Row(member0=Timestamp('2024-03-19 15:56:58'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4135,MOBILE,Y,,B4VVlt9MZ/sQvSnRHNGm1mVZX92SA==,4.0,16.0,NORMAL,"Row(member0=Timestamp('2024-03-20 11:30:17'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4136,MOBILE,Y,,O16/QKke9BQt9Bm6quRdWY17iby7w==,4.0,16.0,NORMAL,"Row(member0=Timestamp('2024-03-20 12:21:55'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4137,MOBILE,Y,,rIzZoX2ttiPC9/kF6bXgPohprv+tQ==,4.0,16.0,NORMAL,"Row(member0=Timestamp('2024-03-20 14:47:33'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4138,MOBILE,Y,,JrRVgJ=joFbu0fWWBeXMJz7TEmCng==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-22 10:16:19'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4139,MOBILE,Y,,ByNL/l6allAyK/YMP7G3YKE/tLeQg==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-22 10:28:43'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4140,MOBILE,Y,,cJjBJgMEGPujQArZ22H6D46ypNFsw==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-22 10:52:57'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4141,MOBILE,Y,,uAU1VomtsudlDrEnHMcLrWKixYC3w==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-22 10:55:34'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4142,MOBILE,Y,,mzWY1GNYZSZUgJMYoby5S1UIM7Jsg==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-22 11:09:36'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4143,MOBILE,Y,,1L6BzCmi8JGQiYmwtJbyuqkwMPTyA==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-22 11:47:57'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4144,MOBILE,Y,,DXnQp2SFG5v0N+Kq6xm3yKAgQDwsg==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-22 12:02:22'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4145,MOBILE,Y,,787j=reXCckITbuu5C3HHaqnF2low==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-22 12:38:22'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4146,MOBILE,Y,,R85FGVxti9VDKxETfEJikRx94jFsA==,4.0,16.0,NORMAL,"Row(member0=Timestamp('2024-03-25 10:22:52'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4147,MOBILE,N,,+1OI8cbnW6cxLWAPZ2HoCWkCR3tkA==,5.0,,NORMAL,"Row(member0=Timestamp('2024-03-25 17:33:14'), member1=None)",959,,2.0,2024-08-07 07:05:28.893
4148,MOBILE,Y,,uymConkDUdKu0+pSxlWMbhKisT3dg==,5.0,,NORMAL,"Row(member0=Timestamp('2024-03-25 17:37:41'), member1=None)",959,,2.0,2024-08-07 07:05:28.893
4149,MOBILE,Y,,Ke0P7nFsUf1vTGbouScoJ4PMgenDg==,8.0,5.0,NORMAL,"Row(member0=Timestamp('2024-03-25 17:38:52'), member1=None)",959,,2.0,2024-08-07 07:05:28.893
4150,MOBILE,Y,,/73SfjuAsGxbWNekSKveodgfJ1inA==,5.0,,NORMAL,"Row(member0=Timestamp('2024-03-25 17:42:23'), member1=None)",959,,2.0,2024-08-07 07:05:28.893
4151,MOBILE,Y,,V7YW2ypkghmyVRO+7HfAe/B/A+kAQ==,8.0,5.0,NORMAL,"Row(member0=Timestamp('2024-03-25 17:43:22'), member1=None)",959,,2.0,2024-08-07 07:05:28.893
4152,MOBILE,Y,,u2X0/bWCm4YFZ3qI/g4mbym6InvHg==,8.0,5.0,NORMAL,"Row(member0=Timestamp('2024-03-25 17:44:04'), member1=None)",959,,2.0,2024-08-07 07:05:28.893
4153,MOBILE,Y,,tMB4Ico9yGDH/swcxz1JGwgWsjv5Q==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2024-03-25 17:46:03'), member1=None)",959,,2.0,2024-08-07 07:05:28.893
4154,MOBILE,Y,,S/Fs0=BTE6LcRpLl+Wm4EtUT0SxOg==,8.0,5.0,NORMAL,"Row(member0=Timestamp('2024-03-26 09:13:15'), member1=None)",959,,2.0,2024-08-07 07:05:28.893
4155,MOBILE,Y,,gmljiIVW+PQHmMeerQ0Ovu75BPz2A==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2024-03-26 09:15:21'), member1=None)",959,,2.0,2024-08-07 07:05:28.893
4156,MOBILE,N,,1DL0J2Ef/0C2PVrY41NRYLtsTqM7A==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2024-03-26 09:15:34'), member1=None)",959,,2.0,2024-08-07 07:05:28.893
4157,MOBILE,N,,Jk82WafurRfYgpnIISPlESfH3BQ8w==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2024-03-26 09:15:47'), member1=None)",959,,2.0,2024-08-07 07:05:28.893
4158,MOBILE,N,,PI=mFFWDw79q7ZarM92uIl1lppirw==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2024-03-26 09:15:54'), member1=None)",959,,2.0,2024-08-07 07:05:28.893
4159,MOBILE,Y,,V2/dvO+TmLm2AboVXwEJYEJMgL+IQ==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2024-03-26 09:16:04'), member1=None)",959,,2.0,2024-08-07 07:05:28.893
4160,MOBILE,Y,,uTFAco8IokEsONpaKit7X4SfWvjxA==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2024-03-26 09:20:43'), member1=None)",959,,2.0,2024-08-07 07:05:28.893
4161,MOBILE,Y,,F3FtLFN0gEgA1CDfCs+tOvwsl00Lg==,5.0,,NORMAL,"Row(member0=Timestamp('2024-03-26 09:22:35'), member1=None)",959,,2.0,2024-08-07 07:05:28.893
4162,MOBILE,Y,,KVaFWtRymmEZjbdocmUY5ySxeOY3A==,8.0,5.0,NORMAL,"Row(member0=Timestamp('2024-03-26 09:23:29'), member1=None)",959,,2.0,2024-08-07 07:05:28.893
4163,MOBILE,Y,,p+0urVS2TL+pQiJjSWMmMdGUFSQCA==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-27 12:43:50'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4164,MOBILE,Y,,lHau1VGsDcub1QvAKy8IfQs0dF3TQ==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-27 12:50:31'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4165,WEB,Y,,Irs5MV3t0GoG99F41EDz3hAXo2lzg==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2024-03-27 15:09:37'), member1=None)",1130,,2.0,2024-08-07 07:05:28.893
4166,WEB,Y,,V9e3W3K6IgYwskVpFBG5ZT0pbpxRg==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2024-03-27 15:13:41'), member1=None)",1130,,2.0,2024-08-07 07:05:28.893
4167,WEB,Y,,1K/0eXpzxz/IHEPrasOV2VwXMluSQ==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2024-03-27 15:15:40'), member1=None)",148,,2.0,2024-08-07 07:05:28.893
4168,MOBILE,Y,,qkLatp+7+paPKzOJ1JCXKTWVgyA6A==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-27 15:19:13'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4169,WEB,Y,,1GNBeSqt8bvbOblnJL7itnzcTVU2A==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2024-03-27 15:55:01'), member1=None)",148,,2.0,2024-08-07 07:05:28.893
4170,MOBILE,Y,,1Bh2V0T+JQMc1yut0HRkdwc8F7oaQ==,4.0,39.0,NORMAL,"Row(member0=Timestamp('2024-03-27 16:04:27'), member1=None)",808,,2.0,2024-08-07 07:05:28.893
4171,WEB,N,,V6IZszGdAHCcG7Jb0aXK+k1UXChFw==,4.0,7.0,NORMAL,"Row(member0=Timestamp('2024-03-27 16:08:22'), member1=None)",148,,2.0,2024-08-07 07:05:28.893
4172,MOBILE,Y,,cNLNbG0B+uslEvYiKhkGYjnf2iLoA==,4.0,16.0,NORMAL,"Row(member0=Timestamp('2024-03-27 16:12:25'), member1=None)",1313,,2.0,2024-08-07 07:05:28.893
4173,WEB,N,,1kHfKCUEKlBHcFaVyPsPd8PLwliNQ==,4.0,,NORMAL,"Row(member0=Timestamp('2024-03-27 16:17:34'), member1=None)",148,,2.0,2024-08-07 07:05:28.893
4174,WEB,N,,Nd8Kqfd9IHSwBcy0hXZ/6Rnen3hXw==,4.0,,NORMAL,"Row(member0=Timestamp('2024-03-27 16:20:39'), member1=None)",1130,,2.0,2024-08-07 07:05:28.893
4175,WEB,N,,,4.0,,NORMAL,"Row(member0=Timestamp('2024-03-27 16:22:18'), member1=None)",1130,,2.0,2024-08-07 07:05:28.893
4176,WEB,N,,kWdAbfMubZSgHRQbacPTtUr3atnJw==,4.0,,NORMAL,"Row(member0=Timestamp('2024-03-27 16:23:38'), member1=None)",1130,,2.0,2024-08-07 07:05:28.893
4177,WEB,N,,FGYuSVsPXyd5BPCUnu6lWS/fP+ZSw==,4.0,,NORMAL,"Row(member0=Timestamp('2024-03-27 16:24:31'), member1=None)",1130,,2.0,2024-08-07 07:05:28.893
4178,WEB,N,,2lNd04TYzfyR926qzyzpmlL54A5Ng==,5.0,,NORMAL,"Row(member0=Timestamp('2024-03-27 16:28:36'), member1=None)",148,,2.0,2024-08-07 07:05:28.893
4179,WEB,Y,,ojeRiW6qICQBbLldts9mG/bIvz0fA==,4.0,23.0,NORMAL,"Row(member0=Timestamp('2024-03-27 16:32:34'), member1=None)",148,,2.0,2024-08-07 07:05:28.893
4180,WEB,N,,vNZuyhA8KQPZzWtdhz1iYzWGPgbQw==,3.0,,NORMAL,"Row(member0=Timestamp('2024-03-27 16:37:01'), member1=None)",148,,2.0,2024-08-07 07:05:28.893
4181,WEB,N,,42y4cyElyrT1FoAqoRuDP10+fz9LQ==,3.0,,NORMAL,"Row(member0=Timestamp('2024-03-27 16:37:41'), member1=None)",148,,2.0,2024-08-07 07:05:28.893
4182,WEB,N,,SskUJslg9GLCyRjgenlaRJMLKBi9Q==,3.0,,NORMAL,"Row(member0=Timestamp('2024-03-27 16:38:08'), member1=None)",148,,2.0,2024-08-07 07:05:28.893
4183,WEB,N,,usdPVDVRcGxf1EkwBHE5alJzy2g2A==,3.0,,NORMAL,"Row(member0=Timestamp('2024-03-27 16:39:02'), member1=None)",148,,2.0,2024-08-07 07:05:28.893
4184,WEB,N,,ygk=BdTjn+PNkgS/ELNe6Ajs45sjA==,3.0,,NORMAL,"Row(member0=Timestamp('2024-03-27 16:40:02'), member1=None)",148,,2.0,2024-08-07 07:05:28.893
4185,WEB,N,,reLGfoVXW1VK/hTQefBgW/pVwcJ5w==,3.0,,NORMAL,"Row(member0=Timestamp('2024-03-27 16:43:45'), member1=None)",148,,2.0,2024-08-07 07:05:28.893
4186,WEB,N,,d2b0feTB/m3PsVZxTh4nocA6pEYIg==,3.0,,NORMAL,"Row(member0=Timestamp('2024-03-27 16:45:47'), member1=None)",1130,,2.0,2024-08-07 07:05:28.893
