id,active,added_by,added_date,migration_id,login_blocked,login_channel,last_login_date,request_attempt,last_modified_by,login_block_date,login_block_mode,customer_login_id,last_modified_date,login_block_remarks,accessible_channel_id,old_login_access_channel_id,updated_at
2047,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,802,,,2,,2024-08-07 07:05:24.452
2048,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,803,,,2,,2024-08-07 07:05:24.452
2049,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,804,,,2,,2024-08-07 07:05:24.452
2050,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,805,,,2,,2024-08-07 07:05:24.452
2051,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,806,,,2,,2024-08-07 07:05:24.452
2052,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,807,,,2,,2024-08-07 07:05:24.452
2053,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,808,,,2,,2024-08-07 07:05:24.452
2054,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,809,,,2,,2024-08-07 07:05:24.452
2055,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,810,,,2,,2024-08-07 07:05:24.452
2056,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,811,,,2,,2024-08-07 07:05:24.452
2057,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,812,,,2,,2024-08-07 07:05:24.452
2058,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,813,,,2,,2024-08-07 07:05:24.452
2059,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,814,,,2,,2024-08-07 07:05:24.452
2060,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,815,,,2,,2024-08-07 07:05:24.452
2061,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,816,,,2,,2024-08-07 07:05:24.452
2062,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,817,,,2,,2024-08-07 07:05:24.452
2063,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,818,,,2,,2024-08-07 07:05:24.452
2064,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,819,,,2,,2024-08-07 07:05:24.452
2065,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,820,,,2,,2024-08-07 07:05:24.452
2066,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,821,,,2,,2024-08-07 07:05:24.452
2067,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,822,,,2,,2024-08-07 07:05:24.452
2068,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,823,,,2,,2024-08-07 07:05:24.452
2069,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,824,,,2,,2024-08-07 07:05:24.452
2070,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,825,,,2,,2024-08-07 07:05:24.452
2071,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,826,,,2,,2024-08-07 07:05:24.452
2072,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,827,,,2,,2024-08-07 07:05:24.452
2073,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,828,,,2,,2024-08-07 07:05:24.452
2074,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,829,,,2,,2024-08-07 07:05:24.452
2075,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,830,,,2,,2024-08-07 07:05:24.452
2076,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,831,,,2,,2024-08-07 07:05:24.452
2077,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,832,,,2,,2024-08-07 07:05:24.452
2078,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,833,,,2,,2024-08-07 07:05:24.452
2079,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,834,,,2,,2024-08-07 07:05:24.452
2080,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,835,,,2,,2024-08-07 07:05:24.452
2081,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,836,,,2,,2024-08-07 07:05:24.452
2082,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,837,,,2,,2024-08-07 07:05:24.452
2083,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,838,,,2,,2024-08-07 07:05:24.452
2084,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,839,,,2,,2024-08-07 07:05:24.452
2085,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,840,,,2,,2024-08-07 07:05:24.452
2086,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,841,,,2,,2024-08-07 07:05:24.452
2087,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,842,,,2,,2024-08-07 07:05:24.452
2088,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,843,,,2,,2024-08-07 07:05:24.452
2089,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,844,,,2,,2024-08-07 07:05:24.452
2090,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,845,,,2,,2024-08-07 07:05:24.452
2091,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,846,,,2,,2024-08-07 07:05:24.452
2092,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,847,,,2,,2024-08-07 07:05:24.452
2093,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,848,,,2,,2024-08-07 07:05:24.452
2094,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,849,,,2,,2024-08-07 07:05:24.452
2095,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,850,,,2,,2024-08-07 07:05:24.452
2096,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,851,,,2,,2024-08-07 07:05:24.452
2097,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,852,,,2,,2024-08-07 07:05:24.452
2098,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,853,,,2,,2024-08-07 07:05:24.452
2099,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,2,,,,854,,,2,,2024-08-07 07:05:24.452
2100,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,855,,,2,,2024-08-07 07:05:24.452
2101,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,856,,,2,,2024-08-07 07:05:24.452
2102,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,857,,,2,,2024-08-07 07:05:24.452
2103,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,858,,,2,,2024-08-07 07:05:24.452
2104,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,859,,,2,,2024-08-07 07:05:24.452
2105,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,860,,,2,,2024-08-07 07:05:24.452
2106,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,861,,,2,,2024-08-07 07:05:24.452
2107,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,862,,,2,,2024-08-07 07:05:24.452
2108,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,863,,,2,,2024-08-07 07:05:24.452
2109,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,864,,,2,,2024-08-07 07:05:24.452
2110,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,865,,,2,,2024-08-07 07:05:24.452
2111,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,866,,,2,,2024-08-07 07:05:24.452
2112,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,867,,,2,,2024-08-07 07:05:24.452
2113,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,868,,,2,,2024-08-07 07:05:24.452
2114,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,869,,,2,,2024-08-07 07:05:24.452
2115,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,870,,,2,,2024-08-07 07:05:24.452
2116,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,871,,,2,,2024-08-07 07:05:24.452
2117,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,872,,,2,,2024-08-07 07:05:24.452
2118,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,873,,,2,,2024-08-07 07:05:24.452
2119,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,874,,,2,,2024-08-07 07:05:24.452
2120,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,875,,,2,,2024-08-07 07:05:24.452
2121,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,876,,,2,,2024-08-07 07:05:24.452
2122,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,877,,,2,,2024-08-07 07:05:24.452
2123,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,878,,,2,,2024-08-07 07:05:24.452
2124,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,879,,,2,,2024-08-07 07:05:24.452
2125,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,880,,,2,,2024-08-07 07:05:24.452
2126,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,881,,,2,,2024-08-07 07:05:24.452
2127,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,882,,,2,,2024-08-07 07:05:24.452
2128,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,883,,,2,,2024-08-07 07:05:24.452
2129,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,884,,,2,,2024-08-07 07:05:24.452
2130,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,885,,,2,,2024-08-07 07:05:24.452
2131,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,886,,,2,,2024-08-07 07:05:24.452
2132,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,887,,,2,,2024-08-07 07:05:24.452
2133,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,888,,,2,,2024-08-07 07:05:24.452
2134,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,889,,,2,,2024-08-07 07:05:24.452
2135,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,890,,,2,,2024-08-07 07:05:24.452
2136,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,891,,,2,,2024-08-07 07:05:24.452
2137,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,892,,,2,,2024-08-07 07:05:24.452
2138,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,893,,,2,,2024-08-07 07:05:24.452
2139,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,894,,,2,,2024-08-07 07:05:24.452
2140,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,895,,,2,,2024-08-07 07:05:24.452
2141,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,896,,,2,,2024-08-07 07:05:24.452
2142,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,897,,,2,,2024-08-07 07:05:24.452
2143,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,898,,,2,,2024-08-07 07:05:24.452
2144,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,899,,,2,,2024-08-07 07:05:24.452
2145,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,900,,,2,,2024-08-07 07:05:24.452
2146,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,901,,,2,,2024-08-07 07:05:24.452
2147,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,902,,,2,,2024-08-07 07:05:24.452
2148,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,903,,,2,,2024-08-07 07:05:24.452
2149,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,904,,,2,,2024-08-07 07:05:24.452
2150,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,905,,,2,,2024-08-07 07:05:24.452
2151,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,906,,,2,,2024-08-07 07:05:24.452
2152,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,907,,,2,,2024-08-07 07:05:24.452
2153,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,908,,,2,,2024-08-07 07:05:24.452
2154,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,909,,,2,,2024-08-07 07:05:24.452
2155,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,910,,,2,,2024-08-07 07:05:24.452
2156,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,911,,,2,,2024-08-07 07:05:24.452
2157,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,912,,,2,,2024-08-07 07:05:24.452
2158,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,913,,,2,,2024-08-07 07:05:24.452
2159,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,914,,,2,,2024-08-07 07:05:24.452
2160,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,915,,,2,,2024-08-07 07:05:24.452
2161,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,916,,,2,,2024-08-07 07:05:24.452
2162,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,917,,,2,,2024-08-07 07:05:24.452
2163,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,918,,,2,,2024-08-07 07:05:24.452
2164,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,919,,,2,,2024-08-07 07:05:24.452
2165,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,920,,,2,,2024-08-07 07:05:24.452
2166,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,921,,,2,,2024-08-07 07:05:24.452
2167,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,922,,,2,,2024-08-07 07:05:24.452
2168,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,923,,,2,,2024-08-07 07:05:24.452
2169,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,924,,,2,,2024-08-07 07:05:24.452
2170,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,925,,,2,,2024-08-07 07:05:24.452
2171,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,926,,,2,,2024-08-07 07:05:24.452
2172,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,927,,,2,,2024-08-07 07:05:24.452
2173,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,928,,,2,,2024-08-07 07:05:24.452
2174,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,929,,,2,,2024-08-07 07:05:24.452
2175,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,930,,,2,,2024-08-07 07:05:24.452
2176,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,931,,,2,,2024-08-07 07:05:24.452
2177,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,932,,,2,,2024-08-07 07:05:24.452
2178,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,933,,,2,,2024-08-07 07:05:24.452
2179,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,934,,,2,,2024-08-07 07:05:24.452
2180,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,935,,,2,,2024-08-07 07:05:24.452
2181,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,936,,,2,,2024-08-07 07:05:24.452
2182,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,937,,,2,,2024-08-07 07:05:24.452
2183,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,938,,,2,,2024-08-07 07:05:24.452
2184,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,939,,,2,,2024-08-07 07:05:24.452
2185,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,940,,,2,,2024-08-07 07:05:24.452
2186,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,941,,,2,,2024-08-07 07:05:24.452
2187,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,942,,,2,,2024-08-07 07:05:24.452
2188,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,943,,,2,,2024-08-07 07:05:24.452
2189,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,944,,,2,,2024-08-07 07:05:24.452
2190,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,945,,,2,,2024-08-07 07:05:24.452
2191,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,946,,,2,,2024-08-07 07:05:24.452
2192,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,947,,,2,,2024-08-07 07:05:24.452
2193,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,948,,,2,,2024-08-07 07:05:24.452
2194,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,949,,,2,,2024-08-07 07:05:24.452
2195,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,950,,,2,,2024-08-07 07:05:24.452
2196,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,951,,,2,,2024-08-07 07:05:24.452
2197,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,952,,,2,,2024-08-07 07:05:24.452
2198,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,953,,,2,,2024-08-07 07:05:24.452
2199,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,954,,,2,,2024-08-07 07:05:24.452
2200,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,955,,,2,,2024-08-07 07:05:24.452
2201,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,956,,,2,,2024-08-07 07:05:24.452
2202,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,957,,,2,,2024-08-07 07:05:24.452
2203,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,958,,,2,,2024-08-07 07:05:24.452
2204,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,959,,,2,,2024-08-07 07:05:24.452
2205,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,960,,,2,,2024-08-07 07:05:24.452
2206,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,961,,,2,,2024-08-07 07:05:24.452
2207,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,962,,,2,,2024-08-07 07:05:24.452
2208,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,963,,,2,,2024-08-07 07:05:24.452
2209,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,964,,,2,,2024-08-07 07:05:24.452
2210,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,965,,,2,,2024-08-07 07:05:24.452
2211,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,966,,,2,,2024-08-07 07:05:24.452
2212,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,967,,,2,,2024-08-07 07:05:24.452
2213,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,968,,,2,,2024-08-07 07:05:24.452
2214,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,969,,,2,,2024-08-07 07:05:24.452
2215,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,970,,,2,,2024-08-07 07:05:24.452
2216,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,971,,,2,,2024-08-07 07:05:24.452
2217,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,972,,,2,,2024-08-07 07:05:24.452
2218,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,973,,,2,,2024-08-07 07:05:24.452
2219,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,974,,,2,,2024-08-07 07:05:24.452
2220,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,975,,,2,,2024-08-07 07:05:24.452
2221,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,976,,,2,,2024-08-07 07:05:24.452
2222,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,977,,,2,,2024-08-07 07:05:24.452
2223,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,978,,,2,,2024-08-07 07:05:24.452
2224,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,979,,,2,,2024-08-07 07:05:24.452
2225,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,980,,,2,,2024-08-07 07:05:24.452
2226,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,981,,,2,,2024-08-07 07:05:24.452
2227,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,982,,,2,,2024-08-07 07:05:24.452
2228,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,983,,,2,,2024-08-07 07:05:24.452
2229,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,984,,,2,,2024-08-07 07:05:24.452
2230,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,985,,,2,,2024-08-07 07:05:24.452
2231,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,986,,,2,,2024-08-07 07:05:24.452
2232,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,987,,,2,,2024-08-07 07:05:24.452
2233,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,988,,,2,,2024-08-07 07:05:24.452
2234,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,989,,,2,,2024-08-07 07:05:24.452
2235,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,990,,,2,,2024-08-07 07:05:24.452
2236,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,991,,,2,,2024-08-07 07:05:24.452
